1,76.5989,326.707,43.7732,76.2036,312.736,45.7682,75.8378,300.639,47.2366,75.2174,287.086,48.4259,74.6281,273.969,49.3496,74.0798,264.076,49.3677,73.7752,251.13,49.2122,73.2566,238.803,49.0808,72.7613,229.386,47.24,72.2831,216.207,46.2015,71.8322,205.63,45.096,71.3981,194.652,43.3827,70.777,183.312,40.9217,70.5817,171.772,38.3563,70.3944,160.799,35.7435,69.8265,150.988,31.9666,69.6509,141.653,28.5342,69.3117,130.601,24.9529,68.9748,120.691,20.6608,68.8036,112.441,15.7976,68.6671,101.534,11.6989,68.3367,93.2498,6.311,68.3552,83.7505,1.63118,68.0552,73.0803,6.35315,67.7828,63.193,10.8878,67.6963,52.3406,15.2249,67.4811,42.2444,18.8329,67.164,32.4691,22.0977,67.0122,22.4137,24.9249,66.7769,12.4911,27.7317
1,45.0358,288.841,42.3666,44.4328,277.426,43.6776,43.9167,265.3,44.3978,43.7277,252.634,44.7953,43.5443,240.601,44.9486,43.1165,229.16,44.2013,42.8837,216.066,44.1157,42.5661,204.708,43.2124,41.6028,196.621,41.1962,41.7215,183.494,39.7462,41.2212,173.513,37.6662,40.9623,163.2,34.6869,40.6926,151.648,32.2915,40.5316,141.456,29.4585,40.2572,130.891,26.2837,40.1471,120.848,22.7373,39.7946,111.751,18.6831,39.797,101.203,14.6039,39.4402,92.7429,9.97391,38.9131,83.2466,5.27488,38.8194,73.3355,3.72703,38.4503,63.069,8.39184,38.2358,52.5489,12.5565,37.8103,42.6038,16.369,37.3668,32.8115,19.6141,37.1621,22.6025,22.9001,36.7881,12.2168,25.7797,36.1994,3.35591,27.7522,35.8114,-6.1705,29.6895,35.421,-15.7206,31.3699
1,109.772,306.634,42.404,109.389,291.593,43.6521,109.039,277.478,44.5721,108.727,264.244,44.9436,108.458,251.834,44.5695,108.347,238.989,44.1671,108.034,226.902,43.3294,107.85,216.473,41.6833,107.556,202.858,40.4027,107.375,190.934,38.6022,107.03,179.686,36.0757,106.916,169.014,33.0738,106.735,158.114,30.211,106.511,147.064,26.9176,106.195,137.203,23.2387,106.131,126.555,19.3799,105.907,116.391,15.1955,105.71,106.678,10.5172,105.568,96.3295,5.96571,105.517,86.5731,3.88885,105.298,75.3624,8.51833,105.043,64.6021,12.652,104.905,54.2877,16.1776,104.625,43.6678,19.4814,104.403,33.2461,22.4011,104.185,22.7758,25.1036,103.902,12.5869,27.238,103.745,2.51628,29.0838,103.547,-7.61536,30.6834,103.352,-17.4814,31.9561
1,77.3523,274.115,43.6351,77.1897,260.353,45.353,76.8009,247.411,46.5038,76.4446,236.314,46.9502,76.2957,222.69,47.4527,75.9494,210.821,47.5506,75.6108,198.698,46.9702,75.2823,186.345,46.3931,74.9774,175.527,45.0942,74.4933,165.195,43.492,74.0212,153.853,41.7428,73.9278,141.787,39.8601,73.6619,131.002,37.0585,73.4064,120.123,34.5983,72.9974,110.91,31.2853,72.5962,99.8157,28.0183,72.5281,89.38,24.617,72.3023,79.8553,20.3221,71.9353,69.2933,16.5494,71.5765,60.4986,11.5673,71.3749,50.4314,7.32575,71.1683,41.1348,2.02747,70.9345,30.5806,5.71228,70.6049,20.1937,9.63196,70.3107,9.72681,13.3684,70.0467,-0.448373,16.6477,69.7033,-10.385,19.3279,69.3064,-20.4521,21.9633,69.0499,-30.2891,24.0825,69.4999,-41.1961,28.3043
1,113.323,328.62,44.2846,111.397,315.15,46.4576,109.307,302.359,48.5224,107.352,290.351,49.7048,105.246,278.933,50.5839,103.401,266.807,51.3585,101.423,255.326,51.6212,99.5491,244.407,51.4113,97.7039,232.938,50.9289,95.7901,222.993,50.0967,94.0214,210.609,49.1457,92.1282,202.479,47.1882,90.1729,191.947,45.3974,88.6824,181.089,43.0468,86.7464,172.243,39.7022,85.2019,162.138,37.6395,83.573,153.162,34.3697,81.6398,144.415,30.5176,80.2529,133.336,27.2075,78.4659,125.168,23.0049,76.9034,116.624,18.4596,75.3696,105.96,14.4435,73.9277,97.9454,9.48667,72.3686,88.9863,4.5426,70.7659,80.5091,4.40641,69.3261,70.291,9.37474,67.7199,60.1915,13.939,66.2522,50.3307,18.0853,64.6401,40.9802,21.593,63.1715,31.8395,24.7805
1,45.3575,308.76,44.5238,45.8403,295.257,46.2462,46.2199,283.842,47.675,46.6317,271.736,48.4856,47.016,260.238,49.0167,47.4365,248.136,49.2375,47.8295,236.645,49.2222,47.9038,226.766,48.5945,48.2889,215.345,47.4615,48.6572,204.454,46.3937,48.9879,194.104,44.7542,49.3992,182.437,42.9454,49.419,173.844,40.313,50.021,162.431,38.1078,50.1115,152.992,35.3143,50.6719,141.868,32.0636,50.9361,132.595,28.6354,51.1733,123.676,24.8322,51.8464,113.317,21.0682,51.9071,104.409,16.8318,52.2618,95.9347,12.0654,52.6232,87.1762,7.06619,52.9948,78.189,2.0433,53.4704,67.5797,5.84338,53.9191,57.7413,9.53109,54.0986,48.0205,12.9307,54.4499,38.2231,16.0191,54.8588,28.0314,19.0068,55.0827,18.8193,21.1573,55.2515,9.2226,23.0626
1,59.5595,284.194,40.1665,58.9068,270.836,40.8831,58.5153,258.3,40.8199,57.9061,246.331,40.5412,57.3124,234.989,39.5819,57.0425,222.081,38.6235,56.6048,208.793,37.5066,55.9301,197.132,35.6378,55.3189,185.121,33.4568,54.7162,173.714,30.3857,54.2516,161.157,28.52,53.7376,150.031,25.2216,53.0636,139.324,21.7629,52.4564,128.367,18.1731,51.8189,118.522,13.8561,51.1665,107.094,9.78545,50.449,97.332,5.00795,49.9862,86.8389,-0.0663527,49.4697,76.0827,3.53945,48.9498,65.0003,7.23011,48.3817,54.1423,10.469,47.9909,42.7713,13.5088,47.353,32.445,15.8402,46.7428,22.0163,17.9136,46.3597,11.0006,19.9274,45.8108,0.620177,21.2311,45.3059,-9.66982,22.1966,44.8477,-19.8317,22.7871,44.1114,-29.5335,23.0132,43.8869,-39.9766,23.1134
1,113.342,276.64,40.6829,111.798,264.713,41.1974,109.906,251.157,41.5958,108.27,237.29,41.702,106.655,223.24,41.5414,104.877,211.928,40.598,103.324,197.584,39.7888,101.677,186.636,38.0996,99.9356,173.805,36.2364,98.4286,163.197,33.3468,96.824,150.88,31.1762,95.3771,139.892,28.0344,93.7807,128.736,24.9168,92.3664,116.918,21.6616,90.8197,107.317,17.024,89.3657,95.9416,13.2675,87.9994,85.0832,8.78477,86.5788,75.126,3.76423,85.322,64.7426,-0.207079,83.8668,53.7922,4.32654,82.3405,42.4735,8.81594,80.92,31.3174,12.7584,79.4913,20.6694,16.1974,78.0439,9.89337,19.2517,76.6971,-1.34274,22.3295,75.3813,-11.7113,24.5612,73.888,-22.0625,26.3958,72.5416,-32.7624,28.1875,70.9908,-42.6737,28.7579,,,
1,92.1428,320.346,44.8116,91.5492,305.623,46.384,90.8404,294.455,47.4764,90.3235,281.291,48.1339,89.6361,270.031,48.5777,88.9904,259.394,48.2706,88.3306,248.073,47.9269,87.6684,236.269,47.0853,87.2671,225.085,45.8335,86.6671,214.405,44.4315,86.1002,204.247,42.449,85.5601,194.522,40.1375,84.9884,183.535,37.2569,84.8091,172.262,34.9046,84.1421,163.781,31.5417,83.6167,153.399,27.9136,83.2764,142.791,24.2783,82.7708,132.615,20.2901,82.5098,124.176,15.5165,82.0194,114.126,10.8853,81.7385,105.099,5.90005,81.4667,96.3722,0.441329,80.991,87.1867,3.13697,80.4933,77.1199,7.30437,80.0158,67.2529,10.9158,79.4146,57.5683,14.1907,78.9575,47.3622,17.1755,78.5126,37.1588,20.0051,77.975,27.6179,22.1394,77.5803,18.1416,24.0396
1,92.8379,279.157,40.4358,91.5454,266.745,41.0217,90.0802,254.946,41.3448,88.7455,239.273,41.973,87.4411,228.825,41.1219,86.3437,216.82,40.4729,84.9097,206.353,39.0349,83.4858,194.512,37.6303,82.5213,182.453,36.0751,81.2378,171.803,33.2292,80.031,162.348,30.5467,78.798,149.56,28.2089,77.5034,140.188,24.6984,76.4128,129.192,21.4094,75.2064,119.256,17.0476,73.8851,109.648,13.1271,73.1049,97.6918,9.59345,71.7268,88.2471,4.86087,70.5628,79.6825,-0.0162011,69.4151,69.4872,4.14698,68.519,58.6907,8.46717,67.2877,48.5147,12.4097,66.0216,38.9312,15.5619,64.9027,28.5517,18.7881,63.7777,18.5247,21.6068,62.6786,8.21116,24.0021,61.474,-1.46011,25.9798,60.3095,-11.0822,27.4139,59.1049,-20.6135,28.6186,57.9686,-30.0019,29.427
